Gender,Business,Dependancies,Calls,Type,Billing,Rating,Age,Salary,Base_pay,Bonus,Unit_Price,Volume,openingbalance,closingbalance,low,Unit_Sales,Total_Sales,Months,Education
Male,0,No,Yes,Two year,No,No,44,53347.52916,21339.01166,2667.376458,23.979998,22511600,25.299999,18.69499975,9.94107702,19.55,41.85,3,Graduation
Male,0,No,Yes,One year,No,No,44,53370.48394,21348.19358,2668.524197,23.9,26683100,25.35,18.28489932,9.890572391,19.55,42.45,3,Graduation
Male,0,No,Yes,One year,Yes,No,44,53495.16335,21398.06534,2674.758168,10.26,6121300,25.370001,18.52,9.99,19.55,42.9,3,Graduation
Female,0,No,Yes,Two year,Yes,No,44,53498.60125,21399.4405,2674.930063,20.129999,1202400,25.41,18.27,9.955,19.55,42.9,3,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,44,53663.04224,21465.2169,2683.152112,10.04,1459200,25.4570007,18.32,9.8,19.55,43.3,3,Graduation
Male,0,Yes,Yes,Two year,No,No,44,53838.84086,21535.53634,2691.942043,20.379999,14955600,25.530001,18.5375005,10.0699995,19.55,43.8,3,Graduation
Male,0,No,No,Month-to-month,Yes,No,44,53889.21407,21555.68563,2694.460704,20.34,25134000,25.540001,18.719999,10.005,19.55,43.85,3,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,44,53900.62258,21560.24903,2695.031129,20.469999,21133400,25.6240005,18.4,10.035,19.55,43.95,3,Graduation
Female,0,Yes,No,Two year,No,No,44,54307.92213,21723.16885,2715.396107,20.549999,1028800,25.9,18.625,10.085,19.55,44,3,Graduation
Male,0,Yes,Yes,One year,No,No,44,54522.94796,21809.17919,2726.147398,20.379999,1053000,26.00033945,18.78499975,9.99,19.55,44,3,Graduation
Male,1,No,Yes,Month-to-month,No,No,44,54720.53352,21888.21341,2736.026676,10.28,60855800,26.02649007,18.6,10.05,19.55,44,4,Graduation
Male,0,Yes,Yes,Two year,No,No,44,54775.18663,21910.07465,2738.759332,20.370001,1241600,26.07476707,18.84,10.005,19.55,44.05,4,Graduation
Female,0,No,Yes,Two year,Yes,No,44,54840.85364,21936.34146,2742.042682,20.93,21871200,26.110001,18.65500075,10.2,19.55,44.1,4,Graduation
Male,0,No,Yes,One year,Yes,No,44,55065.61511,22026.24604,2753.280756,20.459999,20974200,26.13468345,18.625,10.0600005,19.55,44.15,4,Graduation
Female,0,No,Yes,Two year,No,No,44,55153.98748,22061.59499,2757.699374,10.39,7035400,26.290001,18.76000025,10,19.55,44.15,4,Graduation
Female,0,No,Yes,Month-to-month,No,No,44,55233.39209,22093.35683,2761.669605,20.549999,19904000,26.34,18.83,10.085,19.55,44.4,4,Graduation
Male,0,No,Yes,Two year,No,No,44,55257.67828,22103.07131,2762.883914,20.58,758600,26.43,19,10.0649995,19.55,44.4,4,Graduation
Female,0,No,Yes,One year,No,No,45,55266.01416,22106.40567,2763.300708,20.65,12718800,26.540001,19.040001,10.2200005,19.55,44.4,4,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,Yes,45,55291.04503,22116.41801,2764.552252,20.700001,13050000,26.6,19.18,10.2250005,19.55,44.45,4,Graduation
Male,1,No,Yes,Month-to-month,Yes,No,45,55368.10422,22147.24169,2768.405211,10.5,13140600,26.709999,19.290001,10.25,19.55,44.45,4,Graduation
Male,0,No,Yes,Two year,Yes,No,45,55376.24379,22150.49751,2768.81219,10.56,33519600,26.715,19.09,9.97,19.55,44.55,4,Graduation
Male,1,No,Yes,Month-to-month,Yes,No,45,55501.01531,22200.40612,2775.050766,20.719999,16530400,26.74,18.9839992,10.245,19.55,44.55,4,Graduation
Female,0,No,Yes,Month-to-month,No,No,45,55508.79314,22203.51726,2775.439657,10.49,5368800,27.049999,18.8999995,10.19,19.55,44.6,4,Graduation
Male,0,No,Yes,Month-to-month,Yes,Yes,45,55559.18697,22223.67479,2777.959349,11.3,34759200,27.1100005,19.290001,10.36,19.55,44.7,4,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,45,55562.57023,22225.02809,2778.128512,20.9,17547800,27.26,19.17155712,10.1099995,19.55,44.75,4,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,45,55719.88576,22287.9543,2785.994288,10.95,33723700,27.27,19.0701569,10.43,19.55,44.75,4,Graduation
Male,1,No,Yes,Month-to-month,Yes,No,45,55780.56652,22312.22661,2789.028326,11.24,215620200,27.469999,19.110001,10.4,19.55,44.75,4,Graduation
Female,1,No,Yes,Month-to-month,No,No,45,55789.46744,22315.78698,2789.473372,21.280001,543200,27.59562842,19.889999,10.46,19.6,44.8,4,Graduation
Female,0,Yes,Yes,Two year,No,No,45,55861.1302,22344.45208,2793.05651,21.360001,443800,27.63481646,19.5,10.545,19.6,44.9,4,Graduation
Female,0,No,Yes,Two year,Yes,Yes,45,55932.24734,22372.89893,2796.612367,11.33,19444100,27.9736098,20.32,10.58,19.6,44.95,4,Graduation
Male,0,No,Yes,Month-to-month,No,No,45,56006.39324,22402.5573,2800.319662,21.85,760200,27.99,20.860001,10.58,19.6,45,4,Graduation
Female,0,Yes,Yes,One year,No,No,45,56018.4928,22407.39712,2800.92464,10.66,46116000,28.030001,19.360001,10.14,19.6,45.05,4,Graduation
Male,0,Yes,Yes,Two year,No,No,45,56022.81812,22409.12725,2801.140906,42.93,15743600,28.0550005,19.50559772,10.57499975,19.6,45.05,4,Graduation
Female,0,No,Yes,One year,Yes,No,45,56043.70731,22417.48292,2802.185366,22.09,3340600,28.3199995,19.87392795,10.67,19.6,45.1,4,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,45,56235.5528,22494.22112,2811.77764,21.75,660000,28.379999,19.559999,10.6400005,19.6,45.1,4,Graduation
Male,0,No,Yes,Two year,No,No,45,56291.55245,22516.62098,2814.577623,10.84,21501800,28.41,19.89143758,10.62,19.6,45.15,4,Graduation
Male,0,Yes,Yes,Month-to-month,Yes,No,45,56297.65355,22519.06142,2814.882678,10.7,30994100,28.450001,20.24,10.04,19.6,45.15,4,Graduation
Female,0,No,Yes,One year,No,No,45,56352.60453,22541.04181,2817.630227,43.5,9369600,28.48,19.530001,10.65250025,19.6,45.2,4,Graduation
Female,0,No,Yes,Two year,No,No,45,56363.99137,22545.59655,2818.199569,43.880001,3827200,28.5200005,20.110001,10.72000025,19.6,45.25,4,Graduation
Male,1,No,No,Two year,Yes,No,45,56415.34785,22566.13914,2820.767393,11.17,32433400,28.58,20.1015584,10.62,19.6,45.3,4,Graduation
Female,1,No,Yes,Two year,Yes,No,45,56429.6403,22571.85612,2821.482015,21.610001,1577600,28.959999,20.709999,10.38,19.6,45.3,4,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,45,56532.65239,22613.06096,2826.63262,10.95,10650200,29,20.0183847,10.79,19.6,45.3,4,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,45,56621.20715,22648.48286,2831.060358,21.620001,418800,29.01,20.43,10.6400005,19.6,45.3,4,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,45,56741.86042,22696.74417,2837.093021,44.150002,13144800,29.049999,20.26,10.7875005,19.6,45.3,4,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,45,56761.42056,22704.56822,2838.071028,21.629999,598200,29.0674765,20.309999,10.6450005,19.6,45.35,4,Graduation
Female,0,Yes,No,Two year,No,No,45,56808.86095,22723.54438,2840.443048,11.04,34412700,29.15,20.15,10.78,19.6,45.4,4,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,45,56812.47019,22724.98807,2840.62351,11.36,10455800,29.26514049,20.280001,10.82,19.6,45.55,4,PG
Male,0,No,Yes,One year,Yes,No,45,56828.84411,22731.53764,2841.442206,43.939999,5404000,29.41,20.35,10.63249975,19.6,45.6,5,PG
Female,0,No,No,Month-to-month,No,No,45,56838.25854,22735.30342,2841.912927,11.29,60659000,29.459999,20.959999,10.63,19.6,45.65,5,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,45,56947.03519,22778.81408,2847.35176,21.799999,848800,29.58,20.280001,10.495,19.6,45.65,5,PG
Male,0,No,Yes,One year,Yes,No,45,56952.15072,22780.86029,2847.607536,10.92,5851900,29.6100005,20.440001,10.58,19.6,45.7,5,PG
Male,0,Yes,Yes,One year,No,No,45,56953.47245,22781.38898,2847.673623,43.560001,4062000,29.64855911,20.809999,10.7250005,19.6,NA,5,PG
Male,0,No,Yes,One year,Yes,No,45,57021.97602,22808.79041,2851.098801,22.15,454400,29.85,20.540001,10.825,19.6,45.7,5,PG
Female,0,Yes,Yes,Two year,No,No,45,57063.2697,22825.30788,2853.163485,10.98,14237000,30.01571471,20.799999,10.81,19.6,45.75,5,PG
Male,0,No,Yes,Month-to-month,Yes,No,45,57098.53709,22839.41483,2854.926855,10.95,16891000,30.200001,21.299999,10.75,19.6,45.8,5,PG
Male,0,No,Yes,Month-to-month,No,No,45,57171.33682,22868.53473,2858.566841,10.98,8778400,30.280001,20.870001,10.83,19.65,45.8,5,PG
Female,0,No,Yes,Month-to-month,Yes,No,45,57199.10558,22879.64223,2859.955279,43.889999,3718000,30.290001,20.870001,10.6925,19.65,45.85,5,PG
Male,0,No,Yes,Month-to-month,Yes,No,45,57199.14604,22879.65841,2859.957302,11.18,5799100,30.4,20.83,10.87,19.65,45.85,5,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,45,57246.94359,22898.77744,2862.34718,11.05,11002500,30.540001,21.450001,10.88,19.65,45.95,5,PG
Male,0,Yes,Yes,Month-to-month,Yes,Yes,45,57247.06636,22898.82654,2862.353318,44.450001,4032800,30.59,21.07,10.84000025,19.65,45.95,5,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,45,57371.88585,22948.75434,2868.594293,11.36,19963300,30.62571329,21.0149995,10.96,19.65,46.2,5,PG
Female,0,Yes,Yes,Two year,Yes,No,45,57434.26603,22973.70641,2871.713302,11.67,26686300,30.665001,21.18,10.69,19.65,46.3,5,PG
Male,0,No,Yes,One year,No,No,45,57493.90109,22997.56043,2874.695055,11.07,22440700,30.6800005,21.059999,10.8,19.65,46.3,5,PG
Male,0,No,Yes,Month-to-month,No,No,45,57571.9966,23028.79864,2878.59983,11.2,5883300,30.83,20.440001,10.89,19.65,46.35,5,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,46,57576.71143,23030.68457,2878.835572,22.219999,771200,30.889999,21.21995933,10.91,19.65,46.4,5,PG
Female,0,No,Yes,One year,No,No,46,57630.4892,23052.19568,2881.52446,11.34,32060400,30.93,20.950001,10.99,19.65,47.5,5,PG
Female,1,No,Yes,One year,Yes,No,46,57694.85577,23077.94231,2884.742789,11.53,2914300,30.93,21.24,11.1,19.65,47.7,5,PG
Female,1,No,Yes,Month-to-month,Yes,No,46,57852.32806,23140.93122,2892.616403,11.19,15390800,30.9300005,21.120001,10.93,19.65,47.95,5,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,46,57857.44868,23142.97947,2892.872434,11.28,11348400,30.98,21.57,10.96,19.65,48.35,5,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,46,57883.44624,23153.3785,2894.172312,11.27,8828900,31.08,21.16,10.91,19.65,48.55,5,PG
Male,0,No,Yes,Two year,Yes,No,46,57892.14452,23156.85781,2894.607226,11.59,10254500,31.200001,21.32,10.95,19.65,48.75,5,PG
Female,0,Yes,Yes,One year,Yes,No,46,57909.54059,23163.81624,2895.47703,46.330002,4514800,31.35,21.41,11.1625005,19.65,49,5,PG
Female,0,No,No,Two year,Yes,No,46,57917.64012,23167.05605,2895.882006,11.46,200070600,31.459999,21.459999,11.13,19.65,49.05,5,PG
Male,0,Yes,Yes,Two year,No,No,46,57973.39716,23189.35887,2898.669858,11.43,14482500,31.59,21.78499975,10.95,19.65,49.5,5,PG
Male,0,No,No,One year,No,No,46,57978.39648,23191.35859,2898.919824,11.25,46461800,31.6,21.280001,10.56,19.65,49.55,6,PG
Male,0,Yes,Yes,Month-to-month,Yes,Yes,46,58166.69008,23266.67603,2908.334504,11.45,9306600,31.6,21.610001,11.15,19.65,49.55,6,PG
Female,0,Yes,Yes,One year,Yes,No,46,58167.29615,23266.91846,2908.364808,11.36,11366100,31.610001,21.75,11.21,19.65,49.65,6,PG
Male,0,No,Yes,Month-to-month,No,No,46,58272.27064,23308.90826,2913.613532,11.79,13355100,31.67,21.95278898,11.2,19.65,49.8,6,PG
Female,0,Yes,Yes,Two year,No,No,46,58335.21346,23334.08538,2916.760673,11.31,5089600,31.67300326,22.0249995,10.93,19.65,49.85,6,PG
Female,0,No,Yes,Month-to-month,No,Yes,46,58360.75031,23344.30012,2918.037516,11.32,29135200,31.73,22.0874995,10.82,19.65,49.9,6,PG
Male,0,No,Yes,One year,Yes,No,46,58407.52774,23363.0111,2920.376387,45.34,15926000,31.780001,21.78249925,11.19499975,19.65,49.9,6,PG
Male,0,Yes,Yes,Two year,No,No,46,58546.41081,23418.56432,2927.320541,11.29,15251700,31.790001,21.969999,11,19.65,49.9,6,PG
Female,0,No,Yes,Two year,No,No,46,58568.8401,23427.53604,2928.442005,11.38,6537800,31.99,21.6875,11.21,19.65,49.95,6,PG
Female,0,No,Yes,Month-to-month,Yes,No,46,58638.96866,23455.58746,2931.948433,11.44,263400,32.169998,21.4060002,11.24,19.7,50.05,6,PG
Male,0,No,Yes,Two year,Yes,No,46,58639.63945,23455.85578,2931.981973,11.38,415800,32.17273275,21.75,11.25,19.7,50.1,6,PG
Female,0,No,Yes,Month-to-month,No,No,46,58644.26263,23457.70505,2932.213132,11.43,1873800,32.200001,22.040001,11.14,19.7,50.1,6,PG
Female,0,No,Yes,Two year,No,No,46,58662.29782,23464.91913,2933.114891,45.5,9478400,32.2317189,22.27,11.26249975,19.7,50.15,6,PG
Female,0,No,Yes,Month-to-month,No,No,46,58666.3727,23466.54908,2933.318635,45.34,10197600,32.2317189,22.03499975,11.13,19.7,50.15,7,PG
Female,0,No,Yes,Month-to-month,No,No,46,58675.8953,23470.35812,2933.794765,45.48,5024800,32.290001,22.18,11.1274995,19.7,50.15,7,PG
Male,1,No,Yes,Month-to-month,No,Yes,46,58708.64638,23483.45855,2935.432319,11.41,6357200,32.450001,22.03862589,11.15,19.7,50.15,7,PG
Male,0,No,Yes,Month-to-month,No,No,46,58714.76079,23485.90431,2935.73804,12.34,25066000,32.66,21.860001,11.29,19.7,50.45,7,PG
Female,0,No,Yes,One year,No,No,46,58720.19049,23488.0762,2936.009525,11.65,5798800,32.75,22.27,11.26,19.7,50.45,7,PG
Male,0,Yes,Yes,Two year,Yes,No,46,58860.93302,23544.37321,2943.046651,11.57,5987200,32.77,22.31978096,11.23,19.7,50.45,7,PG
Female,0,Yes,Yes,One year,No,No,46,58966.25363,23586.50145,2948.312682,46.25,6313200,32.869999,22.08,11.2124995,19.7,50.55,7,PG
Male,0,Yes,Yes,One year,No,No,46,59035.44128,23614.17651,2951.772064,11.58,6162800,32.970001,21.76680973,11.26,19.7,50.55,7,PG
Female,0,No,Yes,Month-to-month,No,No,46,59036.67606,23614.67042,2951.833803,11.74,10055100,33.009998,22.4349995,11.27,19.7,50.6,7,PG
Male,0,No,Yes,Two year,No,No,46,59095.1355,23638.0542,2954.756775,11.46,9625000,33.18,22.1499995,11.09,19.7,50.6,7,PG
Female,0,Yes,Yes,One year,No,No,46,59160.32322,23664.12929,2958.016161,11.5,791300,33.209999,21.724001,11.28,19.7,50.65,7,PG
Male,0,Yes,Yes,One year,Yes,No,46,59213.50897,23685.40359,2960.675449,46.060001,7983600,33.25,22.68000025,11.375,19.7,50.75,7,PG
Female,0,No,Yes,Two year,No,No,46,59348.61252,23739.44501,2967.430626,46.439999,23984800,33.439999,22.5475005,11.39000025,19.7,50.75,7,PG
Female,0,No,No,Month-to-month,Yes,No,46,59395.3307,23758.13228,2969.766535,11.51,567000,33.540001,21.92,11.17,19.7,50.8,7,PG
Female,0,Yes,Yes,One year,Yes,Yes,46,59484.74718,23793.89887,2974.237359,11.95,26508800,33.630001,22.76,11.41,19.7,50.9,7,PG
Male,0,No,Yes,Month-to-month,Yes,No,46,59525.21515,23810.08606,2976.260758,45.880001,8125600,33.84,23.254999,11.38249975,19.7,51.15,7,PG
Male,1,No,Yes,Month-to-month,Yes,No,46,59553.79155,23821.51662,2977.689578,45.77,6752800,33.950001,22.559999,11.15250025,19.7,51.2,7,PG
Male,0,No,Yes,One year,Yes,No,46,59558.44722,23823.37889,2977.922361,45.810001,6539600,34.040001,22.9375,11.19999975,19.7,51.25,7,PG
Male,0,Yes,Yes,Two year,No,No,46,59589.82002,23835.92801,2979.491001,23.190001,15429600,34.099998,21.879999,11.25,19.7,51.6,7,PG
Female,0,No,Yes,Two year,No,No,46,59645.77474,23858.30989,2982.288737,23.5,15098400,34.16,22.9482403,11.385,19.7,52,7,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,47,59682.57724,23873.0309,2984.128862,11.76,8410300,34.209999,23.07,11.39,19.7,52,7,Graduation
Male,0,Yes,Yes,One year,Yes,No,47,59745.62036,23898.24814,2987.281018,11.69,130201700,34.360001,22.870001,11.32,19.7,52.2,7,Graduation
Female,0,Yes,Yes,One year,Yes,No,47,59747.84057,23899.13623,2987.392029,24,30058800,34.799999,22.98,11.4449995,19.7,53.15,7,Graduation
Male,0,No,Yes,Two year,Yes,No,47,59836.84323,23934.73729,2991.842162,11.54,6296700,34.84,22.5323512,11.2,19.7,53.5,7,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,47,59882.70915,23953.08366,2994.135458,11.59,4768700,34.869999,22.719999,11.37,19.7,53.95,7,Graduation
Male,0,Yes,Yes,Two year,No,No,47,59884.65087,23953.86035,2994.232544,11.97,4886500,34.93,23.02750025,11.41,19.7,54.35,7,Graduation
Male,0,Yes,Yes,Two year,No,No,47,59890.86757,23956.34703,2994.543379,11.64,7894500,35,23.23,11.23,19.7,54.7,7,Graduation
Male,0,Yes,Yes,Two year,No,No,47,59935.88167,23974.35267,2996.794084,46.459999,4633200,35.16,23.129999,11.4425,19.7,54.75,7,Graduation
Male,0,No,Yes,Two year,No,No,47,60015.79931,24006.31972,3000.789966,46.34,7786000,35.240002,23.07,10.88749975,19.75,54.9,8,Graduation
Female,0,No,Yes,Month-to-month,No,No,47,60107.73194,24043.09278,3005.386597,23.6,10274800,35.27,23,11.5950005,19.75,55,8,Graduation
Male,0,No,Yes,Month-to-month,No,Yes,47,60110.10981,24044.04392,3005.505491,23.6,15517400,35.349998,23.27,11.6049995,19.75,55.05,8,Graduation
Male,0,Yes,Yes,Month-to-month,No,No,47,60148.6921,24059.47684,3007.434605,23.530001,10256000,35.4,22.92,11.5950005,19.75,55.2,8,Graduation
Male,0,No,Yes,Month-to-month,No,No,47,60166.17512,24066.47005,3008.308756,11.86,116531200,35.75,23.120001,11.51,19.75,55.25,8,Graduation
Male,1,No,Yes,Two year,Yes,No,47,60242.44081,24096.97632,3012.122041,23.33,16370000,35.900002,23.75,11.455,19.75,55.25,8,Graduation
Male,0,Yes,Yes,Two year,Yes,No,47,60279.97572,24111.99029,3013.998786,11.74,130463000,36,23.665001,11.46,19.75,55.3,8,Graduation
Female,0,No,Yes,One year,Yes,No,40,60340.57995,24136.23198,3017.028998,15.820013,15306500,36.16,23.0300005,11.58921439,19.75,55.45,8,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,No,47,60356.83024,24142.7321,3017.841512,12.09,453400,36.220001,23.74,11.57,19.75,55.55,8,Graduation
Male,0,No,No,One year,Yes,No,47,60446.65744,24178.66297,3022.332872,23.370001,11387000,36.419998,23.34,11.4350005,19.75,55.7,8,Graduation
Male,0,Yes,No,One year,Yes,No,47,60495.77512,24198.31005,3024.788756,11.72,25443100,36.43,23.24,11.12,19.75,55.8,8,Graduation
Male,1,Yes,Yes,Two year,Yes,No,47,60506.19593,24202.47837,3025.309797,12.09,1144200,36.610001,23.290001,11.73,19.75,56,8,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,47,60573.64041,24229.45616,3028.682021,11.75,412000,36.66,23.82,11.49,19.75,56.35,8,Graduation
Female,0,Yes,Yes,Two year,Yes,No,47,60574.90516,24229.96206,3028.745258,11.76,96149800,36.689999,23.88283243,11.55,19.75,57.2,8,Graduation
Male,0,No,No,Two year,No,No,47,60710.90327,24284.36131,3035.545164,23.620001,14209600,36.700001,23.84650136,11.63,19.75,57.4,8,Graduation
Male,1,No,Yes,One year,Yes,No,47,60732.25609,24292.90244,3036.612805,11.91,774400,36.720001,23.8150005,11.6,19.75,57.4,8,Graduation
Female,0,No,Yes,Two year,Yes,No,47,60732.43743,24292.97497,3036.621872,13.480002,20345600,36.75,23.885,11.74028004,19.75,58.15,8,Graduation
Female,0,No,No,Month-to-month,No,No,47,60856.63201,24342.6528,3042.831601,11.97,595600,36.77,23.81017212,11.58,19.75,58.3,8,Graduation
Male,0,Yes,Yes,Month-to-month,No,Yes,47,60946.47754,24378.59101,3047.323877,12.01,6997800,36.830002,23.9300005,11.71,19.75,58.85,8,Graduation
Female,0,Yes,Yes,Two year,Yes,No,47,60961.34226,24384.5369,3048.067113,15.850012,14858000,36.860001,24.299999,11.58921439,19.75,58.9,8,Graduation
Female,0,No,Yes,Two year,Yes,No,47,60966.04426,24386.4177,3048.302213,12.29,4125400,37.02370676,23.959999,11.65,19.75,59.05,8,Graduation
Male,0,No,Yes,One year,Yes,No,47,60971.21138,24388.48455,3048.560569,15.990012,26099400,37.08000167,24.15,11.55173388,19.75,59.2,8,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,No,47,60987.54108,24395.01643,3049.377054,13.560001,22195200,37.119999,24.690001,11.51059982,19.75,59.55,8,Graduation
Female,0,Yes,Yes,Two year,Yes,Yes,47,61022.08273,24408.83309,3051.104137,12.11,6070600,37.220001,24.299999,11.78,19.75,59.75,8,Graduation
Male,0,No,Yes,Month-to-month,No,No,47,61039.17076,24415.66831,3051.958538,23.75,21862600,37.459999,23.93,11.455,19.75,NA,8,Graduation
Male,0,No,Yes,Month-to-month,No,No,47,61047.38153,24418.95261,3052.369077,12.14,170626200,37.57,24.5550005,11.78,19.8,60.1,8,Graduation
Male,0,No,Yes,One year,Yes,No,47,61208.56171,24483.42468,3060.428086,11.93,154527100,37.66,24.530001,11.47,19.8,60.15,8,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,47,61264.85866,24505.94346,3063.242933,11.95,642600,37.75,24.25,11.69,19.8,60.65,8,Graduation
Male,0,No,Yes,Month-to-month,Yes,Yes,48,61356.61783,24542.64713,3067.830892,12.1,2090900,37.810001,24.049999,11.76,19.8,60.65,8,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,No,48,61388.86022,24555.54409,3069.443011,12.53,13808800,37.900002,24.370001,11.92,19.8,61.05,8,Graduation
Female,1,No,Yes,Month-to-month,Yes,Yes,48,61399.14992,24559.65997,3069.957496,12.03,162995900,38.099998,24.360001,11.72,19.8,61.15,9,Graduation
Female,0,Yes,Yes,One year,Yes,Yes,48,61402.81801,24561.12721,3070.140901,16.100013,14389900,38.22651449,24.65,11.83659145,19.8,61.35,9,Graduation
Female,0,Yes,Yes,One year,Yes,No,48,61409.20218,24563.68087,3070.460109,12.48,7507600,38.259998,25.1,11.98,19.8,61.45,9,Graduation
Female,0,No,No,Month-to-month,Yes,Yes,48,61417.39003,24566.95601,3070.869502,12.24,14980700,38.389999,24.950001,11.85,19.8,61.7,9,Graduation
Female,1,No,Yes,Two year,Yes,No,48,61429.84392,24571.93757,3071.492196,13.64,28568600,38.450001,24.4850005,11.71378004,19.8,62,9,Graduation
Female,0,Yes,Yes,One year,Yes,No,48,61530.98932,24612.39573,3076.549466,12.66,13175100,38.529999,24.33,12.05,19.8,62.05,9,Graduation
Male,0,Yes,Yes,One year,No,No,48,61574.78077,24629.91231,3078.739039,12.86,19814500,38.529999,24.8199995,12.05,19.8,62.25,9,Graduation
Male,1,No,Yes,Month-to-month,Yes,Yes,48,61600.35384,24640.14154,3080.017692,12.2,8102500,38.740002,24.799999,12,19.8,62.8,9,Graduation
Female,0,No,No,Two year,No,No,48,61641.39886,24656.55954,3082.069943,16.250012,69322900,38.98,25.16,11.55922939,19.8,62.9,9,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,48,61647.23491,24658.89396,3082.361746,12.23,5982000,39.009998,25,11.85,19.8,63.6,9,Graduation
Female,0,Yes,Yes,Month-to-month,No,Yes,48,61739.65332,24695.86133,3086.982666,12.31,5720700,39.040001,24.73,12.04,19.8,63.75,9,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,48,61782.67613,24713.07045,3089.133807,12.38,4686100,39.490002,24.459999,11.94,19.8,63.75,9,Graduation
Female,0,Yes,Yes,Two year,Yes,No,48,61785.02702,24714.01081,3089.251351,12.49,3781300,39.5,24.99,12.21,19.8,65.95,9,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,48,61854.31112,24741.72445,3092.715556,13.990002,22195900,39.529999,24.91,12.15547968,19.8,66.95,9,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,No,48,61953.75133,24781.50053,3097.687567,17.060014,20784700,39.59,24.7800005,12.18891454,19.8,67.1,9,Graduation
Female,0,Yes,Yes,One year,No,No,48,62026.25048,24810.50019,3101.312524,12.57,6278400,39.630001,24.74,12.04,19.8,68.45,9,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,48,62064.80994,24825.92397,3103.240497,12.55,2880200,39.939999,25.030001,12.23,19.8,68.5,9,Graduation
